1693.2	2253.1	324.5	504.47	1366.2	1075.2	320.97	7433.6	139.58	440.57	2027.6	10000	159.14	7737.1	0.845	1127.3	4073.5	1145.5	575.9	36.355	748.95	1737.5	40.758	493.17	7401.7	1.647	631.19	1691.8	2665.5	2231.1	882.33	4327	0.273	5188.9	195.1	1270.8	374.58	1468.8	115.75	284.63	1391.3	3038.1	1999.4	1607.7	730.88	255.65	2769.5	34.77	16.961	2363.5	1507.4	4340.4	956.8	410.27	1751	44.057	2310.9	1586.1	10000	556.31	5565.3	413.82	33.085	5192.2	5047.8	1545.7	398.56	4340.9	723.1	338.64	1312.2	2293.7	307.17	3.522	446.91	0.23	1747	721.42	632.27	1013.8	1734	1854	4819.2	5987.7	2684.6	636.58	894.28	2333.4	478.07	5060.9	1268.1	10.057	701.67	29.01	927.12	663.81	1128.1	100	1209.4	50.907
1148.7	2418.2	954.82	747.05	779.45	993.9	828.36	6676.9	81.079	205	2200.9	10000	653.68	7658.7	8.304	1035.5	4391.1	1564.9	371.91	18.893	844.29	3250	53.788	421.8	7054	23.602	598.79	1606.6	4818.9	2846.6	951.35	5176.9	0.92	3035.4	182.63	1869	176.84	1763.9	102	408.36	2065	2810.4	3060.7	1823.1	452.01	137.92	1861.9	19.484	81.331	2025.5	1857.4	4236.8	1226.8	651.48	1751	105.09	3289	1119.2	10000	321.95	4341.6	511.36	26.991	3474.1	4778.8	1982	660.09	6782	1118.8	437.35	444.29	1841.8	508.81	101.07	104.81	10.96	2461.2	531.83	212.81	1892.1	1804.7	1645.1	5936.3	5843.5	2095.3	1252.6	485.41	2591.2	566.63	3961.9	1282.4	51.487	660.42	21.098	1349.2	469.65	534.62	100	1746.9	9.637
1436.7	1981.6	1126.3	881.52	828.35	1624.2	734.62	4977.8	20.878	202.5	2495.4	8017.5	543.96	7108.8	21.966	837.55	3946.1	1158.3	779.74	48.752	1337.9	2287.3	225.22	778.59	5282.8	9.696	884.15	1793.1	4444.7	3923.8	651.35	4392	0.66	3044.4	251.72	1111.3	22.053	2629.9	132.14	97.801	1929.6	2284.9	3472.9	1727	462.01	8.081	3061.9	23.516	48.778	2176.8	1342	4840.2	1111.7	559.64	1096.6	376.36	2826.9	1643.8	10000	437.44	5719.4	261.4	6.779	1957.6	5496.8	2573.4	606.87	5755.2	676.5	801.63	568.56	2149.4	531.39	83.697	78.257	34.451	2857.9	1203.6	191.04	1764.2	1218.1	1082.6	4970.2	5033.1	1957	1798.6	279.83	2474.8	652.03	4112.1	2576.9	54.444	363.38	76.223	941.11	554.24	566.66	100	1180.8	37.398
1114.5	1381	1668.1	1144.3	1159.7	1743.2	346.24	5872.3	0.03	1148.6	2149.2	7417.1	823.97	7102.5	3.283	1150.4	3109.6	1282.2	1722.7	100.61	1953.8	1961.8	474.21	712.62	5135.4	0.206	838.92	1590.6	3962.9	2968.4	232.56	5494.8	6.295	2721.5	524.81	1082.9	36.681	2164.4	177.53	189.49	931.46	2489.8	5003.1	1019.2	549.85	29.69	3360.1	100.87	82.524	2945.7	2153.8	6392	630.03	1004.1	1555.6	262.91	3191.5	830.23	10000	566.32	6109.3	460.98	1.502	1180.6	5999.3	2027.6	547.56	5945.7	1075.3	814.04	778.31	2528.2	749.71	136.46	19.18	49.769	1822.6	881.76	137.68	1590.4	2372.5	1396.2	2027.5	3279.1	1509.2	1794.3	173.21	2546.1	516.96	4293.9	2130.4	20.873	468.8	173.71	1271	677.53	1390.5	100	1182.8	49.878
1763.6	885.15	1033.3	795.33	1399.9	2658	475.54	6028	0.06	1116.7	1862.6	7340.1	1487.9	6249.1	76.095	1201.8	3780.6	306.6	1477.7	31.875	1879.4	1861.8	301.21	525.38	4390.6	0.583	737.21	1607.3	2495.4	1845.9	255.7	3359.5	0.371	2255.6	401.34	1127	3.12	1862.1	50.609	144.27	698.99	2401.9	4341.1	630.94	631.14	33.719	2440.4	40.018	148.08	2275.4	1618.9	5479.5	535.38	1305.1	1754.2	412.87	3972.7	1122.9	9476.8	828.56	5956.8	335.16	0.699	1035.4	4345.6	1838.4	402.46	6860.6	936.6	601.35	1003.5	2029	1122.5	103.64	75.392	181.18	1283	1275.3	9.853	1581.7	1168.6	1199.2	2176.9	2454.5	1670.3	593.01	474.45	1408.4	363.33	4396.6	1460.8	52.409	361.09	202.68	1015.5	1151.7	1627.2	100	1111.5	134.17
1542.2	570.75	1799	416.91	1566.2	2126.4	229.73	5834.3	0.121	1229.9	2000.7	8428.2	1006.1	7115	100.83	2684.8	2670.1	422.62	1229.1	49.421	1999.1	2021.7	302.52	844.95	5035.6	1.513	532.41	2894.8	1845.3	1126.3	322.85	4391.1	0.244	2376.5	151.59	1096.2	4.76	1008.9	205.05	137.99	241.5	2493.4	6429	575.87	556.96	112.8	4024.4	59.989	159.18	1819.2	700.39	6495.5	292.86	1447.9	1590.2	265.89	2256.7	1068.8	9435.6	225.05	5552.6	425.08	2.579	1182	3169.5	1353.6	411.25	7119.5	1193.9	1402.1	919.7	1798.9	928.4	33.168	341.94	179.86	1748.1	1545.8	7.482	2099.4	857.1	1475.6	4018	2293.4	1275.9	451.62	1978.8	1054.1	619.71	5324.5	1460.3	43.599	316.21	34.534	1076.2	1242.5	2177.6	100	1322.5	5.228
2082.1	656.57	2248.9	444.37	1734.2	1664.7	446.23	4818.3	1.831	1241.8	1650.7	8002.9	2308.3	7227.8	200.98	4379.8	1382	1185	1531.5	17.27	2029.5	1713.3	128.88	456.29	4389.8	95.219	936.62	4051.8	1323.9	914.22	980.7	2285.4	0.016	3806.9	129.02	2343.5	8.089	989.33	110.62	503.57	284.7	4392.6	5786	881.6	163.92	89.75	1860.2	39.119	94.218	2108.5	1236.3	5047.7	451.71	2290.2	635.81	101.14	3238.4	882.09	7583.8	729.81	5211.4	212.5	0.371	637.12	3178	1832.3	263.45	6229.4	1336.9	1418.3	1468.2	2362	1255.8	16.637	179.79	425.01	693.11	1111.8	20.838	1330.6	306.52	2032.8	2602.9	2411	954.83	496.28	1735	573.27	717.13	7062.2	1373.9	74.024	100.62	375.17	855.95	2068.7	3249.9	0.123	1036	3.695
1604.1	728.61	2663	177.69	1729.7	2285.4	979.98	4538.6	0.692	1554.5	618.79	8595	2087.4	9443	96.672	3633.5	1764.1	976.46	1478.9	27.064	2030.1	1793	249.94	488.75	5256.9	93.804	1122.1	3960.4	704	1331.8	1319.3	2311.8	3.359	4026.2	419.09	1953.2	1.64	1123.3	62.947	328.89	287.06	6381.1	5828.4	578.98	142.75	63.486	2222.3	156.61	330.76	2212.3	1036.6	4042.9	573.04	2269.4	1324.2	22.172	2999.1	1141.7	8618.3	858.54	3086.9	179.17	1.026	664.58	1712	1436	258.91	5329.2	988.79	1003.2	1060.2	2132.5	1276	23.261	454.88	321.38	487.21	1067.9	44.546	1107.6	200.13	1797.7	2131.6	1879.3	1082.9	123	1131.1	156.55	578.17	6226.9	566.66	44.731	319.75	137.68	1096.5	1943.1	6033.5	35.616	1446.7	22.144
1643.7	1341.6	1604.6	480.9	1726	1696.7	1992.1	2695.2	2.572	1684.8	1070.2	7430.2	2659.5	8401.7	225.08	3105.5	1150.6	742.26	1594.4	76.276	1182.6	2085.9	41.262	203.83	5841.8	45.98	1362.2	4639.5	761.68	1776.3	2321.4	2569	6.186	3451.1	372.92	1035.5	13.11	1571.6	23.758	89.496	44.494	5083	6148.3	634.06	350.14	340.34	1405.8	251.64	604.29	1429.3	1148.7	5332.2	955.05	1996.3	836.98	1.549	2277.9	1247.5	8327	1807.1	2116.2	291.68	9.601	689.68	1607.6	1277.1	184.28	5436.4	755.51	809.21	1137.8	2466.4	837.93	2.047	342.77	390.76	402.81	486.85	53.632	969.42	350.56	1457.8	2388.8	2460.8	1652.1	177.16	1283.5	604.03	124.15	5940.8	1182.4	205.91	163.43	365.28	736.97	2195.1	7992.6	29.672	1681.7	20.879
1754.1	1197.5	1419.5	314.09	2028.8	1786.6	1542.4	1954.4	2.059	2684.5	734.72	7998.3	3267.6	7291.3	59.996	3065.7	1035.7	1145.7	1243.6	38.328	997.02	2768.5	36.216	153.33	4644.9	53.671	1275.9	5629.1	290.1	3024.2	3345.7	3542.2	45.475	2028.1	78.837	883.09	0.44	2038.6	158.59	364.94	139.27	5220.9	6629.9	691.74	185.7	279.86	1573.6	63.185	535.03	1449.9	1643.6	5289.1	665.26	3936	338.33	0.23	3034.2	2026.9	6870.5	1243.1	3391	251.86	7.222	454.42	1796.2	1711.2	178.51	4242	205.8	1546.1	1035.4	2373.1	721.38	3.615	432.14	1125	370.67	289.97	137.62	445.93	182.58	1380.6	2792.3	3537.9	1736.5	363.4	1143.9	265.15	156.98	6450.9	631.15	185.88	1.818	409.07	660.31	1673.5	7441.3	100.81	1754.1	0.36
2038	1336.9	1733.2	179.36	2166.8	1200.7	2181.3	1564.5	100	1143.9	828.58	6725.9	3915.7	5891.3	97.27	3539.1	452.91	550.6	1153.1	49.203	1288.9	3120.7	1.159	76.219	4341.3	245.66	1464.5	5915.1	89.084	1733.1	5048.8	2625.8	163.51	2817.8	25.949	1649.9	0.037	2028.7	153.34	376.27	30.103	4326.5	5531.9	883.14	106.28	284.33	1148.5	76.206	668.96	2810.4	1752.5	2373.1	918.5	3909.8	115.34	0.49	2850.7	1537.7	6856.7	1151.5	3014.6	56.547	0.971	717.18	1737.6	983.8	305.15	5936.3	97.131	1132.5	675.89	2954.1	1725.3	0.01	519.95	1041.3	129.35	231.13	109.09	1179.2	104	2738.8	3494.5	3256.3	4641.7	227.33	1275.4	469.35	95.11	6597.2	410.7	103.37	3.717	675.67	587.3	1862.4	7989.3	145.69	1808.7	0.696
2176.8	1024.1	1192	535.21	2275.2	2108.2	2496.1	2027.8	100	1546.2	1098.2	5364.5	5737.1	5081.4	9.904	2519.8	263.8	345.53	1026.2	3.43	1997.9	3289.1	29.01	45.253	2404.7	350.27	1331.9	6248.6	110.1	1463.2	2441.5	1897.3	34.041	2646	99.368	1328.6	0.053	1667.7	32.889	201.18	31.613	4819.6	5244.2	1277.4	44.48	189.42	1394.5	93.801	94.921	3961	2256.4	2366.2	1682.3	4736.6	89.001	0.254	3441.9	1391.9	6452.5	1848.1	3656.2	454.17	2.003	820.49	1556.8	986.79	180.55	6360.7	90.536	481.74	686.39	2356	1244.7	0.01	72.696	2630.1	445.51	447.33	114.89	953.67	411.19	1952.4	3478.1	4249.9	3036.2	280.1	1480.2	185.55	90.824	5953.7	316.1	113.62	2.696	667.63	635.83	2955.6	7667.6	151.68	1864	0.692
2022.5	1362.3	1420.7	474.7	2633.4	3270.9	2663.5	1862.1	0.022	1461.2	1210.6	7442.6	5246	4736.1	4.561	3210.3	219.99	256.11	1219.9	0.258	2248.7	2362.2	13.404	309.21	1542.6	369.05	1050.2	8228.4	240.61	1321.9	2435.9	2075.5	17.651	2088.6	53.987	907	0.015	2177	56.351	249.61	78.42	5945	3588.5	994.35	129.84	546.86	1459	145.9	123.7	3755	1764.3	2545.8	1862.3	4992.1	72.801	0.062	3359.4	585.88	7113.7	2159.2	4109.5	314.35	1.08	547.18	702.42	1159.7	529.61	5327.8	9.577	1332.2	802.72	2544.1	1204.2	1.158	299.56	2384.4	542.47	211.38	27.173	679.12	204.63	2159.4	3574.6	5234	3838.5	454.3	1076	40.702	10.29	4985.3	193.98	86.454	20.774	709	1088.9	2438.6	7995.7	97.557	2023.1	0.079
2088.6	928.02	1509.1	279.81	2095	1760.9	5217.4	1322	100	1739.5	2016.7	6654.9	4447.9	3375.3	74.262	2418	228.05	437.71	1341.1	0.38	2256.8	1649.2	262.35	175.77	1342.7	962.06	1547.5	7034.5	478.45	2346.6	2757.9	2138.4	23.605	1946.6	90.41	1548	1.159	2078.2	57.453	401.9	314.46	6133.6	4428.7	1136	95.029	485.85	1022.8	94.399	326.73	1864.1	1745.5	3275.4	1118.9	6072.4	232.17	100	4755.2	507.58	5466.5	2051.1	3881.5	846.27	6.476	678.62	1100.7	1692	349.29	7354.7	0.538	998.86	1231.4	2893.9	1227	3.708	440.43	2267.4	488.13	138.71	22.503	689.42	677.37	2299	3521.2	4314.9	4034.8	605.78	748.39	125.79	43.499	5840.7	29.668	122.3	26.38	576.65	1230.2	1981.6	7549.8	44.414	1122.8	2.927
1419.9	1142.2	941.1	261.4	2361.2	1729.9	4239.8	1176.7	100	1954.4	2314.3	5323.5	5753.3	1448.6	23.975	1981.7	327.99	744.51	2141.2	100	1370	1243.6	517.92	342.76	1549.4	952.19	2016.3	5936.1	195.89	3210.5	2108.1	2248.3	36.024	1818.2	153.9	1754.4	0.03	2172.4	90.753	799.7	660.66	6697.6	4073.7	445.02	162.67	445.64	1630.7	78.176	777.45	1002.5	2458.6	3537.9	1433.7	6897.5	177.38	0.01	3304.7	661.31	5244.4	2076.3	3513.6	1235.3	79.125	1308.9	1425.9	1204.1	157.07	7365.1	6.295	762.34	799.32	3690.9	981.68	12.029	218.96	1857.3	107.83	481.73	26.961	195.95	1481.1	2490	4420	4699.1	4801.8	321.22	883.86	23.055	6.789	4825	9.135	255.38	19.376	1773.6	1646.8	1466.6	7524.8	115.29	1097.8	49.175
1159.2	1555.8	465.34	89.657	1244.6	1591.5	2775.4	767.52	100	2471	2284.4	5066.1	5974.9	941.04	21.859	2374.9	224.98	1083.8	2294.4	0.007	1858.7	813.86	859.66	363.43	2576.9	682.61	2767.3	6647.2	347.2	3833.7	5123.1	2292.7	41.871	2025.5	83.311	1736.2	0.23	2591.7	230.75	955.69	566.63	4952.5	3157.6	660.73	369.55	129.71	1965.6	92.62	1256.6	711.12	2526.7	1701.8	603.97	5267	314.57	0.231	2112	883.62	3690.6	2649.4	3530.4	1119.1	103.5	1683.5	1607.3	640.28	314.45	9038.1	7.978	564.72	844.35	5551.3	1774.9	36.168	110.83	1201.1	54.16	636.85	71.258	818.25	1400.8	2914.2	4588.7	3356.1	4680.5	462.96	1575	19.194	9.698	4957.5	4.518	533.83	53.594	919.03	2252.2	584.26	5856.5	326.43	1255.4	47.241
450.84	1696.8	284.64	31.985	924.18	2389.9	3825.1	936.61	0.01	3359.9	2099.4	5245.5	6348.4	1160.6	193.51	2289.3	145.53	1178.9	2125.9	0.03	1806.3	1841	1490.8	276.71	1748.1	940.44	3236.1	6248.5	340.56	5549.9	5964.8	2111.6	138.29	2469.5	32.392	2308.3	0.743	3100.5	440.99	1147.8	660.94	4718.5	4546.7	665.25	701.47	145.64	2079.7	76.128	3540.2	567.87	1792.4	1509.6	465.68	6718.5	468.49	0.041	2766.1	1590.6	4607.7	2520	5029.2	566.62	189.47	2256.8	1226.1	1118.9	899.05	9298.8	62.525	246.66	604.37	4390	1684.3	1.532	47.735	2464.3	125.5	177.49	24.446	927.84	884.44	2706.5	4957	2406.2	4608.7	539.11	1155.3	30.858	9.69	5279.1	29.909	321.45	29.169	1030.4	1776.6	431.66	5287.9	88.745	1589	42.155
615.65	1144.8	189.71	43.867	829.08	5026.2	2239.9	700.81	0.369	2196.8	3222.7	6397.5	4326.3	787.82	530.65	1283.4	113.56	1275.3	1112.7	0.01	1799.5	1446.9	1905.7	717.13	1669.6	734.67	3431.6	6867.2	344.99	7237.9	5229.7	2341.8	73.121	1819	129.56	2027.7	3.407	3222.8	346.52	728.19	482.45	5326.4	2101	1030.7	512.63	342.18	2997.7	54.157	1933.2	469.02	1510.8	1396	206.77	6222.2	1710.1	0.01	4398.9	1128.2	3061.6	1432.3	6165.2	275.04	225.17	2207.1	1802.2	1838.7	795.73	10000	4.677	54.125	763.97	2785.6	1715.9	0.06	105.18	2036.7	70.392	137.7	1.644	1308.6	1025.6	3035	7035.8	1800.6	3538.3	838.51	499.68	21.48	2.068	3599.1	35.602	215.3	47.321	924.75	1605.1	76.037	3825.3	100.68	1241.7	32.727
785.73	1111.3	23.14	50.303	376.44	2446	1333.7	180.61	1.648	1300.6	2583.1	6404.3	5585.4	844.87	374.38	1275.3	94.929	1569.5	781.28	0.66	2248.5	1110.7	2447.6	488.42	1601.5	732.16	2196	5660.9	50.81	6725.1	5178.8	2437	12.75	1900.7	8.163	1605.6	42.066	2816.2	97.767	557.68	1111.6	4349.5	2254.5	819.67	402.41	138.98	1730	35.609	2311.5	432.23	2027.8	986.81	230.77	4825.3	1630.2	0.002	5206.4	738.67	3121	702.35	6673.2	420.12	276.79	2256.2	2813.1	1723.9	548.8	10000	0.12	184.01	462.59	2256	1125.4	0.188	122.86	3138.1	27.729	160.03	7.906	581.57	697.99	2688.6	6853.8	1226.9	2038.1	999.13	756.82	3.438	38.074	3195	138.71	468.43	21.877	1130	955.02	63.474	2182.5	41.42	1140.9	79.375
546.62	854.88	10.041	20.404	250.58	2407	595.49	76.355	0.596	1482	2023.8	5743.7	5888.4	697.81	43.61	1696.8	337.69	1305	795.47	0.675	3098.1	883.92	1389.5	507.77	1754.1	928.4	2485.8	4147	100.77	5349.5	6380.6	1645	3.381	1128.2	174.78	1697.3	200.88	3772.6	32.741	736.98	1123.3	3279.9	2155.4	914.8	1002.4	709.57	2024.8	225.02	3004.7	649.43	2630.9	997.58	289.68	5330.3	3034.1	100	2960.9	884.94	2375	1016	5564.9	703.84	430.44	1329	1874.3	1275.2	1428.4	10000	0.33	342.79	1635.5	2109.1	1559	0.03	479.23	1854.7	20.855	175.16	6.283	1143.8	795.83	2355.9	6886.4	1733.4	1858.9	502.81	478.05	17.747	64.385	4684	176.34	718.38	9.689	679.63	1434.1	104.13	3087	45.895	828.83	359.29
479.2	1010.3	74.903	123.45	460.54	1546.1	1321.8	35.973	0.06	1315.7	2363.4	4361.2	6134.2	838.22	59.797	1721.8	191.35	816.02	684.08	0.64	2886.1	1462.4	2625	200.03	2032.9	1209.4	2295.9	2832.9	34.66	4324.1	6923.5	1838.7	1.281	413.42	157.48	1126	323.69	3038.4	47.367	1482.9	1115.4	2841.6	2790.7	1188.3	807.13	342.78	2343.7	177.72	4952.5	919.88	3537.4	1971.2	366.02	6162.5	3595.5	0.138	2319.5	730.34	1862.1	328.62	3703.8	552.24	173.77	482.24	1394.5	1180.4	1392.6	10000	2.77	224.92	1611.4	1420.7	1322.4	0.629	375.89	2052.8	78.17	100.88	9.181	1572.9	605.7	3924.3	6392.1	1784.8	1861.6	79.861	561.53	0.699	90.597	5221.4	24.491	1081	4.198	270.58	1418.4	102	2306.6	20.796	1394.3	223.98
